[NNS] ||| not ||| nos ||| PPDB2.0Score=4.59347 PPDB1.0Score=17.576980 -logp(LHS|e1)=9.86342 -logp(LHS|e2)=1.83969 -logp(e1|LHS)=13.66477 -logp(e1|e2)=5.77934 -logp(e1|e2,LHS)=6.12672 -logp(e2|LHS)=11.65934 -logp(e2|e1)=11.79764 -logp(e2|e1,LHS)=4.12130 AGigaSim=0.02454 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.015133 Exclusion=0.002291 GlueRule=0 GoogleNgramSim=0.33111 Identity=0 Independent=0.737682 Lex(e1|e2)=62.61372 Lex(e2|e1)=62.61372 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.007458 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.237435 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98261 TargetFormality=0.98234 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| performed ||| operated ||| PPDB2.0Score=3.51419 PPDB1.0Score=16.147850 -logp(LHS|e1)=1.67916 -logp(LHS|e2)=1.28364 -logp(e1|LHS)=8.55375 -logp(e1|e2)=7.68067 -logp(e1|e2,LHS)=6.53863 -logp(e2|LHS)=8.94472 -logp(e2|e1)=8.46718 -logp(e2|e1,LHS)=6.92961 AGigaSim=0.92388 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.11778 ContainsX=0 Equivalence=0.218938 Exclusion=0.007396 GlueRule=0 GoogleNgramSim=0.07356 Identity=0 Independent=0.391825 Lex(e1|e2)=61.51514 Lex(e2|e1)=61.51514 Lexical=1 LogCount=2.39790 MVLSASim=NA Monotonic=1 OtherRelated=0.227695 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.154146 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99037 TargetFormality=0.99317 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.00000 WordLogCR=0 ||| 0-0 ||| Independent
[NNS] ||| songs ||| soundtracks ||| PPDB2.0Score=3.51408 PPDB1.0Score=22.320430 -logp(LHS|e1)=0.07073 -logp(LHS|e2)=0.12136 -logp(e1|LHS)=10.53318 -logp(e1|e2)=9.00501 -logp(e1|e2,LHS)=4.22892 -logp(e2|LHS)=14.89422 -logp(e2|e1)=13.31542 -logp(e2|e1,LHS)=8.58996 AGigaSim=0.96698 Abstract=0 Adjacent=0 CharCountDiff=6 CharLogCR=0.78846 ContainsX=0 Equivalence=0.006777 Exclusion=0.013077 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.462697 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.272589 PhrasePenalty=1 RarityPenalty=0.36788 ReverseEntailment=0.244860 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98556 TargetFormality=0.72164 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=6.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBN] ||| freed ||| released ||| PPDB2.0Score=3.51397 PPDB1.0Score=5.730190 -logp(LHS|e1)=0.33158 -logp(LHS|e2)=0.17883 -logp(e1|LHS)=9.83416 -logp(e1|e2)=4.21726 -logp(e1|e2,LHS)=3.45923 -logp(e2|LHS)=6.97709 -logp(e2|e1)=1.51293 -logp(e2|e1,LHS)=0.60216 AGigaSim=0.87607 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.47000 ContainsX=0 Equivalence=0.131249 Exclusion=0.003196 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.385082 Lex(e1|e2)=59.14026 Lex(e2|e1)=59.14026 Lexical=1 LogCount=5.09987 MVLSASim=NA Monotonic=1 OtherRelated=0.377133 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.103341 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98374 TargetFormality=0.98744 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| Independent
[JJ] ||| dark ||| darkness ||| PPDB2.0Score=3.51381 PPDB1.0Score=5.562940 -logp(LHS|e1)=0.34115 -logp(LHS|e2)=3.42804 -logp(e1|LHS)=9.83716 -logp(e1|e2)=1.99789 -logp(e1|e2,LHS)=0.78487 -logp(e2|LHS)=14.49122 -logp(e2|e1)=3.56505 -logp(e2|e1,LHS)=5.43893 AGigaSim=0.46054 Abstract=0 Adjacent=0 CharCountDiff=4 CharLogCR=0.69315 ContainsX=0 Equivalence=0.070227 Exclusion=0.001286 GlueRule=0 GoogleNgramSim=0.06132 Identity=0 Independent=0.256855 Lex(e1|e2)=61.43509 Lex(e2|e1)=61.43509 Lexical=1 LogCount=2.39790 MVLSASim=NA Monotonic=1 OtherRelated=0.213354 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.458278 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98365 TargetFormality=0.95046 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=4.00000 WordLogCR=0 ||| 0-0 ||| ReverseEntailment
[VBZ] ||| is ||| explains ||| PPDB2.0Score=3.51381 PPDB1.0Score=15.290480 -logp(LHS|e1)=0.00050 -logp(LHS|e2)=0.01504 -logp(e1|LHS)=1.50005 -logp(e1|e2)=4.37876 -logp(e1|e2,LHS)=3.54218 -logp(e2|LHS)=8.04755 -logp(e2|e1)=10.91172 -logp(e2|e1,LHS)=10.08969 AGigaSim=0.60551 Abstract=0 Adjacent=0 CharCountDiff=6 CharLogCR=1.38629 ContainsX=0 Equivalence=0.000046 Exclusion=0.003153 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.981331 Lex(e1|e2)=62.39060 Lex(e2|e1)=62.39060 Lexical=1 LogCount=1.09861 MVLSASim=NA Monotonic=1 OtherRelated=0.002303 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.013168 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.97746 TargetFormality=0.98495 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=6.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBP] ||| are ||| support ||| PPDB2.0Score=3.51373 PPDB1.0Score=17.713580 -logp(LHS|e1)=0.00063 -logp(LHS|e2)=2.53364 -logp(e1|LHS)=1.97000 -logp(e1|e2)=8.30077 -logp(e1|e2,LHS)=5.39003 -logp(e2|LHS)=5.61506 -logp(e2|e1)=9.41281 -logp(e2|e1,LHS)=9.03509 AGigaSim=0.44961 Abstract=0 Adjacent=0 CharCountDiff=4 CharLogCR=0.84730 ContainsX=0 Equivalence=0.000000 Exclusion=0.000014 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.999893 Lex(e1|e2)=60.50354 Lex(e2|e1)=60.50354 Lexical=1 LogCount=3.40120 MVLSASim=NA Monotonic=1 OtherRelated=0.000000 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.000094 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98176 TargetFormality=0.98306 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=4.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBN] ||| performed ||| explored ||| PPDB2.0Score=3.51373 PPDB1.0Score=25.534840 -logp(LHS|e1)=0.21786 -logp(LHS|e2)=0.23435 -logp(e1|LHS)=7.53807 -logp(e1|e2)=12.11835 -logp(e1|e2,LHS)=11.76028 -logp(e2|LHS)=8.85270 -logp(e2|e1)=13.41649 -logp(e2|e1,LHS)=13.07491 AGigaSim=0.88764 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.11778 ContainsX=0 Equivalence=0.024985 Exclusion=0.008205 GlueRule=0 GoogleNgramSim=0.06132 Identity=0 Independent=0.631264 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.211164 PhrasePenalty=1 RarityPenalty=0.00091 ReverseEntailment=0.124383 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99037 TargetFormality=0.99317 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| summarized ||| put ||| PPDB2.0Score=3.51371 PPDB1.0Score=25.133260 -logp(LHS|e1)=0.32948 -logp(LHS|e2)=1.71712 -logp(e1|LHS)=8.14371 -logp(e1|e2)=13.84912 -logp(e1|e2,LHS)=9.78351 -logp(e2|LHS)=6.96638 -logp(e2|e1)=11.28414 -logp(e2|e1,LHS)=8.60617 AGigaSim=0.89867 Abstract=0 Adjacent=0 CharCountDiff=-7 CharLogCR=-1.20397 ContainsX=0 Equivalence=0.013557 Exclusion=0.004995 GlueRule=0 GoogleNgramSim=0.20110 Identity=0 Independent=0.707402 Lex(e1|e2)=63.30685 Lex(e2|e1)=63.30685 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.075901 PhrasePenalty=1 RarityPenalty=0.36788 ReverseEntailment=0.198145 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99617 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-7.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| shared ||| concur ||| PPDB2.0Score=3.51356 PPDB1.0Score=22.990540 -logp(LHS|e1)=2.08865 -logp(LHS|e2)=2.74254 -logp(e1|LHS)=7.93134 -logp(e1|e2)=9.57369 -logp(e1|e2,LHS)=6.12711 -logp(e2|LHS)=12.42839 -logp(e2|e1)=13.41685 -logp(e2|e1,LHS)=10.62416 AGigaSim=0.44961 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.161613 Exclusion=0.000268 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.479806 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.131767 PhrasePenalty=1 RarityPenalty=0.13534 ReverseEntailment=0.226546 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99054 TargetFormality=0.99796 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| shared ||| concurred ||| PPDB2.0Score=3.51356 PPDB1.0Score=14.370030 -logp(LHS|e1)=2.08865 -logp(LHS|e2)=0.00620 -logp(e1|LHS)=7.93134 -logp(e1|e2)=5.23299 -logp(e1|e2,LHS)=4.09771 -logp(e2|LHS)=9.75295 -logp(e2|e1)=9.13704 -logp(e2|e1,LHS)=5.91931 AGigaSim=0.64383 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.40547 ContainsX=0 Equivalence=0.161613 Exclusion=0.000268 GlueRule=0 GoogleNgramSim=0.03067 Identity=0 Independent=0.479806 Lex(e1|e2)=61.29201 Lex(e2|e1)=61.29201 Lexical=1 LogCount=2.56495 MVLSASim=NA Monotonic=1 OtherRelated=0.131767 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.226546 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99054 TargetFormality=0.99796 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| refused ||| released ||| PPDB2.0Score=3.51349 PPDB1.0Score=14.211020 -logp(LHS|e1)=0.49367 -logp(LHS|e2)=1.91090 -logp(e1|LHS)=7.53550 -logp(e1|e2)=7.45011 -logp(e1|e2,LHS)=7.63892 -logp(e2|LHS)=8.26353 -logp(e2|e1)=6.76091 -logp(e2|e1,LHS)=8.36695 AGigaSim=0.50354 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.13353 ContainsX=0 Equivalence=0.012167 Exclusion=0.009506 GlueRule=0 GoogleNgramSim=0.01841 Identity=0 Independent=0.615738 Lex(e1|e2)=61.92059 Lex(e2|e1)=61.92059 Lexical=1 LogCount=1.79176 MVLSASim=NA Monotonic=1 OtherRelated=0.226558 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.136031 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99195 TargetFormality=0.99320 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| purpose ||| performed ||| PPDB2.0Score=3.51346 PPDB1.0Score=20.478630 -logp(LHS|e1)=8.24402 -logp(LHS|e2)=1.67916 -logp(e1|LHS)=13.44754 -logp(e1|e2)=9.40378 -logp(e1|e2,LHS)=12.87381 -logp(e2|LHS)=8.55375 -logp(e2|e1)=11.07485 -logp(e2|e1,LHS)=7.98002 AGigaSim=0.35990 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.25131 ContainsX=0 Equivalence=0.071611 Exclusion=0.001650 GlueRule=0 GoogleNgramSim=0.07968 Identity=0 Independent=0.451289 Lex(e1|e2)=63.30685 Lex(e2|e1)=63.30685 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.350436 PhrasePenalty=1 RarityPenalty=0.36788 ReverseEntailment=0.125013 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98961 TargetFormality=0.99319 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBZ] ||| represents ||| amount ||| PPDB2.0Score=3.51326 PPDB1.0Score=20.191320 -logp(LHS|e1)=0.03813 -logp(LHS|e2)=10.34458 -logp(e1|LHS)=6.27711 -logp(e1|e2)=10.53152 -logp(e1|e2,LHS)=4.19281 -logp(e2|LHS)=15.71183 -logp(e2|e1)=9.65980 -logp(e2|e1,LHS)=13.62753 AGigaSim=0.18304 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.51083 ContainsX=0 Equivalence=0.096786 Exclusion=0.001356 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.666881 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.174279 PhrasePenalty=1 RarityPenalty=0.04979 ReverseEntailment=0.060698 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99044 TargetFormality=0.99947 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-4.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBN] ||| released ||| mobilised ||| PPDB2.0Score=3.51302 PPDB1.0Score=15.904340 -logp(LHS|e1)=0.17883 -logp(LHS|e2)=0.16798 -logp(e1|LHS)=6.97709 -logp(e1|e2)=6.41178 -logp(e1|e2,LHS)=5.53713 -logp(e2|LHS)=10.04702 -logp(e2|e1)=9.49256 -logp(e2|e1,LHS)=8.60706 AGigaSim=0.83147 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.11778 ContainsX=0 Equivalence=0.093823 Exclusion=0.013061 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.525592 Lex(e1|e2)=61.69746 Lex(e2|e1)=61.69746 Lexical=1 LogCount=2.07944 MVLSASim=NA Monotonic=1 OtherRelated=0.107920 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.259603 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98934 TargetFormality=0.99013 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| Independent
[NNS] ||| seconds ||| exactly ||| PPDB2.0Score=3.51263 PPDB1.0Score=20.564240 -logp(LHS|e1)=0.00910 -logp(LHS|e2)=7.08092 -logp(e1|LHS)=8.89229 -logp(e1|e2)=10.65683 -logp(e1|e2,LHS)=4.83628 -logp(e2|LHS)=15.21469 -logp(e2|e1)=9.90741 -logp(e2|e1,LHS)=11.15869 AGigaSim=0.03681 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.007030 Exclusion=0.016493 GlueRule=0 GoogleNgramSim=0.02454 Identity=0 Independent=0.807373 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.035840 PhrasePenalty=1 RarityPenalty=0.36788 ForwardEntailment=0.133264 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98853 TargetFormality=0.97395 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Independent
[VBN] ||| created ||| restricted ||| PPDB2.0Score=3.51255 PPDB1.0Score=26.672650 -logp(LHS|e1)=0.19828 -logp(LHS|e2)=0.37324 -logp(e1|LHS)=6.20362 -logp(e1|e2)=12.70031 -logp(e1|e2,LHS)=12.01759 -logp(e2|LHS)=7.65062 -logp(e2|e1)=13.97234 -logp(e2|e1,LHS)=13.46459 AGigaSim=0.70711 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.35667 ContainsX=0 Equivalence=0.006334 Exclusion=0.030692 GlueRule=0 GoogleNgramSim=0.12241 Identity=0 Independent=0.706707 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.144579 PhrasePenalty=1 RarityPenalty=0.36788 ForwardEntailment=0.111688 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98463 TargetFormality=0.99868 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBP] ||| are ||| speak ||| PPDB2.0Score=3.51255 PPDB1.0Score=15.777210 -logp(LHS|e1)=0.00063 -logp(LHS|e2)=1.58023 -logp(e1|LHS)=1.97000 -logp(e1|e2)=5.85460 -logp(e1|e2,LHS)=3.88096 -logp(e2|LHS)=7.61761 -logp(e2|e1)=9.92261 -logp(e2|e1,LHS)=9.52857 AGigaSim=0.55557 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.51083 ContainsX=0 Equivalence=0.000022 Exclusion=0.000709 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.998199 Lex(e1|e2)=61.60215 Lex(e2|e1)=61.60215 Lexical=1 LogCount=2.19722 MVLSASim=NA Monotonic=1 OtherRelated=0.000043 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.001027 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98176 TargetFormality=0.98306 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBN] ||| created ||| mediated ||| PPDB2.0Score=3.51233 PPDB1.0Score=21.821010 -logp(LHS|e1)=0.19828 -logp(LHS|e2)=0.35462 -logp(e1|LHS)=6.20362 -logp(e1|e2)=8.43275 -logp(e1|e2,LHS)=7.25982 -logp(e2|LHS)=11.31548 -logp(e2|e1)=13.38826 -logp(e2|e1,LHS)=12.37167 AGigaSim=0.85136 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.13353 ContainsX=0 Equivalence=0.008218 Exclusion=0.021018 GlueRule=0 GoogleNgramSim=0.05520 Identity=0 Independent=0.709392 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.162579 PhrasePenalty=1 RarityPenalty=0.36788 ForwardEntailment=0.098792 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98463 TargetFormality=0.99868 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBN] ||| reimbursed ||| released ||| PPDB2.0Score=3.51232 PPDB1.0Score=22.446720 -logp(LHS|e1)=1.36574 -logp(LHS|e2)=0.17883 -logp(e1|LHS)=10.72296 -logp(e1|e2)=12.50284 -logp(e1|e2,LHS)=11.48042 -logp(e2|LHS)=6.97709 -logp(e2|e1)=9.94388 -logp(e2|e1,LHS)=7.73456 AGigaSim=0.84485 Abstract=0 Adjacent=0 CharCountDiff=-2 CharLogCR=-0.22314 ContainsX=0 Equivalence=0.016157 Exclusion=0.017607 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.643987 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.061127 PhrasePenalty=1 RarityPenalty=0.36788 ForwardEntailment=0.261122 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99733 TargetFormality=0.98171 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-2.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| in ||| found ||| PPDB2.0Score=3.51220 PPDB1.0Score=22.804990 -logp(LHS|e1)=12.80397 -logp(LHS|e2)=0.91219 -logp(e1|LHS)=13.01467 -logp(e1|e2)=8.93209 -logp(e1|e2,LHS)=12.14087 -logp(e2|LHS)=6.06370 -logp(e2|e1)=13.87290 -logp(e2|e1,LHS)=5.18990 AGigaSim=0.24298 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.91629 ContainsX=0 Equivalence=0.000243 Exclusion=0.000501 GlueRule=0 GoogleNgramSim=0.00614 Identity=0 Independent=0.513596 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.094784 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.390876 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98782 TargetFormality=0.98538 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| created ||| elicited ||| PPDB2.0Score=3.51217 PPDB1.0Score=15.680170 -logp(LHS|e1)=1.80251 -logp(LHS|e2)=0.83680 -logp(e1|LHS)=7.36223 -logp(e1|e2)=5.23253 -logp(e1|e2,LHS)=4.43690 -logp(e2|LHS)=11.61163 -logp(e2|e1)=10.44764 -logp(e2|e1,LHS)=8.68629 AGigaSim=0.87009 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.13353 ContainsX=0 Equivalence=0.242366 Exclusion=0.000326 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.561581 Lex(e1|e2)=61.69746 Lex(e2|e1)=61.69746 Lexical=1 LogCount=1.94591 MVLSASim=NA Monotonic=1 OtherRelated=0.111149 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.084577 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98463 TargetFormality=0.99868 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBN] ||| permitted ||| performed ||| PPDB2.0Score=3.51198 PPDB1.0Score=22.883340 -logp(LHS|e1)=0.11413 -logp(LHS|e2)=0.21786 -logp(e1|LHS)=7.49502 -logp(e1|e2)=11.47201 -logp(e1|e2,LHS)=10.69495 -logp(e2|LHS)=7.53807 -logp(e2|e1)=11.41133 -logp(e2|e1,LHS)=10.73800 AGigaSim=0.71573 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.009115 Exclusion=0.004634 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.628068 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.249649 PhrasePenalty=1 RarityPenalty=0.00674 ReverseEntailment=0.108534 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99522 TargetFormality=0.99693 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Independent
[JJS] ||| broadest ||| largest ||| PPDB2.0Score=3.51197 PPDB1.0Score=11.422930 -logp(LHS|e1)=0.01226 -logp(LHS|e2)=0.00754 -logp(e1|LHS)=6.63204 -logp(e1|e2)=7.24844 -logp(e1|e2,LHS)=5.60985 -logp(e2|LHS)=3.55338 -logp(e2|e1)=4.17449 -logp(e2|e1,LHS)=2.53119 AGigaSim=0.65317 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.13353 ContainsX=0 Equivalence=0.300811 Exclusion=0.000987 GlueRule=0 GoogleNgramSim=0.05520 Identity=0 Independent=0.252826 Lex(e1|e2)=60.44471 Lex(e2|e1)=60.44471 Lexical=1 LogCount=3.52636 MVLSASim=NA Monotonic=1 OtherRelated=0.331599 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.113776 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99399 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[VBN] ||| created ||| nate ||| PPDB2.0Score=3.51184 PPDB1.0Score=18.099710 -logp(LHS|e1)=0.19828 -logp(LHS|e2)=6.40026 -logp(e1|LHS)=6.20362 -logp(e1|e2)=6.91978 -logp(e1|e2,LHS)=2.54553 -logp(e2|LHS)=16.66575 -logp(e2|e1)=11.17993 -logp(e2|e1,LHS)=13.00766 AGigaSim=0.19509 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.55962 ContainsX=0 Equivalence=0.016324 Exclusion=0.007742 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.669263 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.185619 PhrasePenalty=1 RarityPenalty=0.36788 ForwardEntailment=0.121051 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98463 TargetFormality=0.99868 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-3.00000 WordLogCR=0 ||| 0-0 ||| Independent
